5.279835039786138395e+02,1.532764691470340779e+02
5.291403412672644890e+02,1.528614013637738651e+02
5.302969015453546717e+02,1.524455623321075564e+02
5.314533463235608224e+02,1.520294022041843789e+02
5.326096964668571445e+02,1.516129791942392728e+02
5.337659309481393848e+02,1.511962351464025005e+02
5.349220706617755923e+02,1.507792282643654005e+02
5.360796339052852773e+02,1.503661893867900403e+02
5.372387751904526567e+02,1.499576000353212066e+02
5.383993111157636804e+02,1.495529889341686669e+02
5.395613926876845881e+02,1.491528387157318321e+02
5.407255159181976296e+02,1.487586675837432324e+02
5.418913177574794418e+02,1.483694891559746623e+02
5.430591048045845355e+02,1.479863087940993864e+02
5.442285233236548265e+02,1.476081367375317086e+02
5.453994373513497749e+02,1.472346208518445962e+02
5.465714683076922711e+02,1.468646246160690509e+02
5.477449622199620762e+02,1.464992948814742988e+02
5.489195484542738086e+02,1.461374925110031597e+02
5.500958941910674866e+02,1.457814525067329328e+02
5.512741296765540255e+02,1.454317170097445739e+02
5.524540654668345496e+02,1.450877616232070295e+02
5.536358262404770585e+02,1.447501297956293627e+02
5.548205311033267435e+02,1.444229782022455311e+02
5.560076732246855045e+02,1.441047842978269102e+02
5.571975870602553869e+02,1.437971175283627474e+02
5.583897908322496733e+02,1.434984472366431874e+02
5.595849697070046886e+02,1.432119141068789077e+02
5.607829568293690272e+02,1.429373587722693344e+02
5.619836735668915253e+02,1.426749981552806332e+02
5.631869563138045578e+02,1.424246695550477000e+02
5.643936197338845204e+02,1.421911804380545448e+02
5.656036317474513453e+02,1.419757165103603427e+02
5.668165365675440626e+02,1.417771826983553183e+02
5.680322678754221215e+02,1.415967632865446149e+02
5.692507002580208564e+02,1.414355916198406078e+02
5.704713226367163088e+02,1.412919434881391396e+02
5.716940639893103935e+02,1.411676158493390574e+02
5.729184655042600980e+02,1.410608698550253166e+02
5.741443297691870384e+02,1.409724923630473370e+02
5.753712352748535750e+02,1.408999895542853267e+02
5.765990898674710934e+02,1.408458889396727898e+02
5.778275418627897579e+02,1.408076858990733058e+02
5.790560057242643097e+02,1.407698663516908653e+02
5.802844191482321321e+02,1.407304425399904915e+02
5.815128448194512885e+02,1.406914022095256485e+02
5.827412184589304616e+02,1.406507576656579204e+02
5.839695354706956323e+02,1.406084363268140009e+02
5.851977301097341524e+02,1.405627011570811931e+02
5.864258611720949830e+02,1.405152894414657965e+02
5.876538557142125683e+02,1.404644644314527113e+02
5.888815225601367729e+02,1.404062588257799575e+02
5.901089226070163249e+02,1.403426750068218212e+02
5.913359182748404237e+02,1.402717143962395028e+02
5.925625912666087061e+02,1.401953786354233387e+02
5.937890238856715541e+02,1.401152736542308332e+02
5.950151872354376792e+02,1.400311474585264193e+02
5.962410862748048430e+02,1.399432536453658145e+02
5.974666905070675966e+02,1.398513404092521171e+02
5.986922972521247175e+02,1.397594606857884685e+02
5.999185250015619886e+02,1.396762784543728912e+02
6.011447550250550194e+02,1.395931297526534252e+02
6.023715440942057739e+02,1.395186827451551324e+02
6.035991464390608598e+02,1.394591322622057419e+02
6.048268666473950361e+02,1.394020632937453570e+02
6.060551891243129603e+02,1.393599008719528456e+02
6.072835943161812793e+02,1.393202213847539213e+02
6.085122994311047933e+02,1.392912814871348530e+02
6.097412454786531271e+02,1.392756165795844367e+02
6.109702815057393082e+02,1.392706950719551742e+02
6.121992989832925787e+02,1.392790507276436358e+02
6.134281977452064893e+02,1.392980667755964532e+02
6.146568852010461796e+02,1.393277469537534898e+02
6.158852689811278651e+02,1.393680838592536588e+02
6.171132564440964643e+02,1.394190796228547811e+02
6.183409744377586321e+02,1.394761962154660750e+02
6.195682749565107770e+02,1.395416730341439120e+02
6.207952338270790733e+02,1.396132670775190832e+02
6.220216766395736840e+02,1.396932158410720035e+02
6.232480213484038813e+02,1.397746555871269720e+02
6.244739577239289474e+02,1.398620270943688695e+02
6.256997869720012204e+02,1.399508889629290707e+02
6.269251719866383610e+02,1.400456800121680487e+02
6.281504983501714605e+02,1.401412262310578569e+02
6.293757416577540198e+02,1.402378316881361684e+02
6.306009251960653046e+02,1.403351922271886565e+02
6.318260241100302892e+02,1.404336118802817452e+02
6.330510033059715624e+02,1.405335105620769411e+02
6.342758641961997910e+02,1.406348494820574899e+02
6.355006018440549269e+02,1.407376671412390010e+02
6.367252177542858362e+02,1.408419247525804963e+02
6.379496296232940722e+02,1.409485519167795644e+02
6.391738669656334650e+02,1.410571645621519963e+02
